scan_date;source_date;repo;tag;sha;severity;cve_name;cve_uri
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-20846;https://security-tracker.debian.org/tracker/CVE-2018-20846;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2016-9116;https://security-tracker.debian.org/tracker/CVE-2016-9116;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2017-17479;https://security-tracker.debian.org/tracker/CVE-2017-17479;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2016-10506;https://security-tracker.debian.org/tracker/CVE-2016-10506;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-16375;https://security-tracker.debian.org/tracker/CVE-2018-16375;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-5727;https://security-tracker.debian.org/tracker/CVE-2018-5727;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2017-14159;https://security-tracker.debian.org/tracker/CVE-2017-14159;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2015-3276;https://security-tracker.debian.org/tracker/CVE-2015-3276;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2017-17740;https://security-tracker.debian.org/tracker/CVE-2017-17740;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2020-15719;https://security-tracker.debian.org/tracker/CVE-2020-15719;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2020-14145;https://security-tracker.debian.org/tracker/CVE-2020-14145;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2008-3234;https://security-tracker.debian.org/tracker/CVE-2008-3234;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2007-2243;https://security-tracker.debian.org/tracker/CVE-2007-2243;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2020-15778;https://security-tracker.debian.org/tracker/CVE-2020-15778;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2007-2768;https://security-tracker.debian.org/tracker/CVE-2007-2768;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2020-12062;https://security-tracker.debian.org/tracker/CVE-2020-12062;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-16905;https://security-tracker.debian.org/tracker/CVE-2019-16905;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-6110;https://security-tracker.debian.org/tracker/CVE-2019-6110;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2007-6755;https://security-tracker.debian.org/tracker/CVE-2007-6755;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2010-0928;https://security-tracker.debian.org/tracker/CVE-2010-0928;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2020-29363;https://security-tracker.debian.org/tracker/CVE-2020-29363;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-6952;https://security-tracker.debian.org/tracker/CVE-2018-6952;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-6951;https://security-tracker.debian.org/tracker/CVE-2018-6951;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2010-4651;https://security-tracker.debian.org/tracker/CVE-2010-4651;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2017-16231;https://security-tracker.debian.org/tracker/CVE-2017-16231;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2017-11164;https://security-tracker.debian.org/tracker/CVE-2017-11164;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-20838;https://security-tracker.debian.org/tracker/CVE-2019-20838;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2017-7245;https://security-tracker.debian.org/tracker/CVE-2017-7245;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2017-7246;https://security-tracker.debian.org/tracker/CVE-2017-7246;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2011-4116;https://security-tracker.debian.org/tracker/CVE-2011-4116;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2020-14349;https://security-tracker.debian.org/tracker/CVE-2020-14349;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-9193;https://security-tracker.debian.org/tracker/CVE-2019-9193;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2008-4108;https://security-tracker.debian.org/tracker/CVE-2008-4108;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2017-17522;https://security-tracker.debian.org/tracker/CVE-2017-17522;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-18348;https://security-tracker.debian.org/tracker/CVE-2019-18348;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2013-7040;https://security-tracker.debian.org/tracker/CVE-2013-7040;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-9674;https://security-tracker.debian.org/tracker/CVE-2019-9674;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-18348;https://security-tracker.debian.org/tracker/CVE-2019-18348;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2020-27619;https://security-tracker.debian.org/tracker/CVE-2020-27619;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-9674;https://security-tracker.debian.org/tracker/CVE-2019-9674;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2017-17522;https://security-tracker.debian.org/tracker/CVE-2017-17522;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-19882;https://security-tracker.debian.org/tracker/CVE-2019-19882;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2013-4235;https://security-tracker.debian.org/tracker/CVE-2013-4235;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2007-5686;https://security-tracker.debian.org/tracker/CVE-2007-5686;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-19925;https://security-tracker.debian.org/tracker/CVE-2019-19925;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-19924;https://security-tracker.debian.org/tracker/CVE-2019-19924;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-19923;https://security-tracker.debian.org/tracker/CVE-2019-19923;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-19244;https://security-tracker.debian.org/tracker/CVE-2019-19244;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2020-13435;https://security-tracker.debian.org/tracker/CVE-2020-13435;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-19603;https://security-tracker.debian.org/tracker/CVE-2019-19603;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2020-11656;https://security-tracker.debian.org/tracker/CVE-2020-11656;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-19645;https://security-tracker.debian.org/tracker/CVE-2019-19645;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2020-13631;https://security-tracker.debian.org/tracker/CVE-2020-13631;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2020-15358;https://security-tracker.debian.org/tracker/CVE-2020-15358;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-19959;https://security-tracker.debian.org/tracker/CVE-2019-19959;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2013-4392;https://security-tracker.debian.org/tracker/CVE-2013-4392;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2020-13776;https://security-tracker.debian.org/tracker/CVE-2020-13776;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-20386;https://security-tracker.debian.org/tracker/CVE-2019-20386;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2021-20193;https://security-tracker.debian.org/tracker/CVE-2021-20193;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-9923;https://security-tracker.debian.org/tracker/CVE-2019-9923;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2005-2541;https://security-tracker.debian.org/tracker/CVE-2005-2541;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-10126;https://security-tracker.debian.org/tracker/CVE-2018-10126;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2014-8130;https://security-tracker.debian.org/tracker/CVE-2014-8130;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2017-16232;https://security-tracker.debian.org/tracker/CVE-2017-16232;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2017-5563;https://security-tracker.debian.org/tracker/CVE-2017-5563;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2017-17973;https://security-tracker.debian.org/tracker/CVE-2017-17973;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2017-9117;https://security-tracker.debian.org/tracker/CVE-2017-9117;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-18934;https://security-tracker.debian.org/tracker/CVE-2019-18934;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2020-28935;https://security-tracker.debian.org/tracker/CVE-2020-28935;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;UNDEFINED;CVE-2020-35492;https://security-tracker.debian.org/tracker/CVE-2020-35492;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;UNDEFINED;CVE-2020-27618;https://security-tracker.debian.org/tracker/CVE-2020-27618;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;UNDEFINED;CVE-2020-27768;https://security-tracker.debian.org/tracker/CVE-2020-27768;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;UNDEFINED;CVE-2020-27769;https://security-tracker.debian.org/tracker/CVE-2020-27769;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;UNDEFINED;CVE-2020-27820;https://security-tracker.debian.org/tracker/CVE-2020-27820;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;UNDEFINED;CVE-2020-27815;https://security-tracker.debian.org/tracker/CVE-2020-27815;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;UNDEFINED;CVE-2020-25672;https://security-tracker.debian.org/tracker/CVE-2020-25672;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;UNDEFINED;CVE-2020-25669;https://security-tracker.debian.org/tracker/CVE-2020-25669;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;UNDEFINED;CVE-2020-25673;https://security-tracker.debian.org/tracker/CVE-2020-25673;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;UNDEFINED;CVE-2020-25668;https://security-tracker.debian.org/tracker/CVE-2020-25668;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;UNDEFINED;CVE-2020-25671;https://security-tracker.debian.org/tracker/CVE-2020-25671;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;UNDEFINED;CVE-2020-24490;https://security-tracker.debian.org/tracker/CVE-2020-24490;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;UNDEFINED;CVE-2020-25670;https://security-tracker.debian.org/tracker/CVE-2020-25670;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;UNDEFINED;CVE-2020-15180;https://security-tracker.debian.org/tracker/CVE-2020-15180;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;UNDEFINED;CVE-2020-27823;https://security-tracker.debian.org/tracker/CVE-2020-27823;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;UNDEFINED;CVE-2020-27814;https://security-tracker.debian.org/tracker/CVE-2020-27814;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;UNDEFINED;CVE-2020-27824;https://security-tracker.debian.org/tracker/CVE-2020-27824;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;UNDEFINED;CVE-2020-25709;https://security-tracker.debian.org/tracker/CVE-2020-25709;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;UNDEFINED;CVE-2020-25710;https://security-tracker.debian.org/tracker/CVE-2020-25710;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;UNDEFINED;CVE-2021-3177;https://security-tracker.debian.org/tracker/CVE-2021-3177;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;UNDEFINED;CVE-2021-3177;https://security-tracker.debian.org/tracker/CVE-2021-3177;

